Proptype,Locality,Count,lat,lng,ROI
KONDOMINIUM,"METROPOLITAN SQUARE DAMANSARA PERDANA, PETALING",489,3.1658218,101.6093699,32.14631347
KONDOMINIUM,"MIDFIELDS SG BESI CONDOMINIUM, KUALA LUMPUR",454,3.0967966,101.7013263,17.4637285
KONDOMINIUM,"MONTE BAYU CONDOMINIUM, ULU LANGAT",249,3.107265,101.7549637,28.07754586
KONDOMINIUM,"MON'T KIARA AMAN, KUALA LUMPUR",274,3.1728028,101.6560029,2.053213785
KONDOMINIUM,"MON'T KIARA ASTANA, KUALA LUMPUR",192,3.1719475,101.6542937,16.2837236
KONDOMINIUM,"MONT KIARA BANYAN, KUALA LUMPUR",139,3.1723172,101.6530465,6.582029506
KONDOMINIUM,"MONT KIARA BAYU, KUALA LUMPUR",245,3.1728282,101.6537801,15.53407885
KONDOMINIUM,"MONT KIARA DAMAI, KUALA LUMPUR",167,3.171457,101.6560012,1.112909925
KONDOMINIUM,"MON'T KIARA MERIDIN, KUALA LUMPUR",222,3.1744459,101.6536022,17.20163588
KONDOMINIUM,"MON'T KIARA PALMA, KUALA LUMPUR",243,3.168147,101.653902,23.20183757
KONDOMINIUM,"MON'T KIARA PELANGI, KUALA LUMPUR",210,3.1696074,101.6545157,26.08240825
KONDOMINIUM,"MON'T KIARA PINES, KUALA LUMPUR",330,3.1668855,101.6543684,26.24302677
KONDOMINIUM,"MON'T KIARA SOPHIA, KUALA LUMPUR",163,3.1697105,101.6540734,20.29276271
KONDOMINIUM,"MUTIARA ANGGERIK SHAH ALAM, PETALING",58,3.064717,101.5230409,5.720680961
KONDOMINIUM,"MUTIARA HEIGHTS, ULU LANGAT",42,3.0123599,101.8129324,-13.16835879
KONDOMINIUM,"MUTIARA UPPER EAST CONDOMINIUM, KUALA LUMPUR",243,3.1516757,101.7375519,13.59085538
KONDOMINIUM,"MUTIARA VILLA , KUALA LUMPUR",156,3.1427545,101.7039253,27.11662829
KONDOMINIUM,"NADAYU 28 RESIDEN CONDOMINIUM, PETALING",52,3.0698325,101.6040419,-0.274789519
KONDOMINIUM,"NADIA PARKFRONT CONDO (DESA PARKCITY), KUALA LUMPUR",115,3.1879351,101.6297454,25.66111072
KONDOMINIUM,"NAUTICA CONDOMINIUM BANDAR SUNWAY PJS 9, PETALING",143,3.0613374,101.608147,-2.942054481
KONDOMINIUM,"NEO DAMANSARA, PETALING",155,3.164524,101.6120729,2.886420973
KONDOMINIUM,"NORTH POINT MID VALLEY RESIDENCE, KUALA LUMPUR",40,3.1200305,101.6779897,22.33124205
KONDOMINIUM,"NUSA RHU, KUALA LUMPUR",18,3.1343338,101.6633271,13.32597669
KONDOMINIUM,"OAKLEAF PARK/ VILLAS, GOMBAK",206,3.1814971,101.7726821,26.91216977
KONDOMINIUM,"O B D GARDEN TOWER, KUALA LUMPUR",209,3.1083111,101.6834079,29.7904401
KONDOMINIUM,"O G HEIGHTS, KUALA LUMPUR",184,3.0661371,101.670024,35.82154112
KONDOMINIUM,"ONE AMPANG AVENUE, ULU LANGAT",465,3.154867,101.752105,23.16800602
KONDOMINIUM,"ONE CENTRAL PARK CONDOMINIUM, KUALA LUMPUR",49,3.1865657,101.6260773,63.99324978
KONDOMINIUM,"ONE DAMANSARA, PETALING",212,3.1973335,101.5926257,3.998304899
KONDOMINIUM,"ONE JELATEK, GOMBAK",47,3.1731459,101.7346185,3.876133682
KONDOMINIUM,"ONE KL, KUALA LUMPUR",35,3.1558378,101.7106136,-9.761718837
KONDOMINIUM,"ONE MENERUNG, KUALA LUMPUR",153,3.1449531,101.6659683,19.4690885
KONDOMINIUM,"ONE RESIDENCE @ SEKINCHAN PERDANA, SABAK BERNAM",10,3.5066324,101.1008571,-37.45345921
KONDOMINIUM,"OPEL CONDOMINIUM (SUNWAY DAMANSARA), PETALING",148,3.148717,101.598017,23.69282333
KONDOMINIUM,"PALAS CONDOMINIUM, KUALA LUMPUR",76,3.161932,101.7412481,NA
KONDOMINIUM,"PALAZZIO SUNWAY, KUALA LUMPUR",103,3.1547843,101.6478252,-7.505808706
KONDOMINIUM,"PALM SPRING KOTA DAMANSARA, PETALING",1192,3.1528678,101.5994851,32.53269385
KONDOMINIUM,"PALMYRA BANGSAR, KUALA LUMPUR",37,3.138478,101.659756,13.42409035
KONDOMINIUM,"PANGSAPURI CASA RIANA, PETALING",17,3.0144681,101.6751516,38.94604863
KONDOMINIUM,"PANGSAPURI KRISTAL HEIGHTS, PETALING",61,3.0732263,101.4808011,23.7925712
KONDOMINIUM,"PANORAMA RESIDENCE, KUALA LUMPUR",94,3.160858,101.7143289,-23.83940522
KONDOMINIUM,"PAPILLON DESA HILL CONDOMINIUM, KUALA LUMPUR",133,3.1029997,101.6797011,27.2265592
KONDOMINIUM,"PARK AVENUE CONDOMINIUM, PETALING",127,3.1921778,101.59356,57.78847244
KONDOMINIUM,"PARKROSE CONDOMINIUM, KUALA LUMPUR",19,3.138127,101.664675,33.63820256
KONDOMINIUM,"PARK SEVEN, KUALA LUMPUR",57,3.153692,101.7171366,-4.547305525
KONDOMINIUM,"PEARL AVENUE CONDOMINIUM, ULU LANGAT",178,2.9843348,101.7806924,16.54670197
KONDOMINIUM,"PEARL POINT, KUALA LUMPUR",239,3.0847458,101.6733439,34.087986
KONDOMINIUM,"PELANGI CONDOMINIUM, KUALA LUMPUR",122,3.203841,101.6920258,32.67241871
KONDOMINIUM,"PELANGI DAMANSARA SENTRAL, PETALING",21,3.1530606,101.6021932,4.584699235
KONDOMINIUM,"PELANGI INDAH CONDOMINIUM, KUALA LUMPUR",252,3.1973325,101.6778112,36.50950076
KONDOMINIUM,"PELANGI SENTRAL, PETALING",55,3.1530606,101.6021932,32.38246442
KONDOMINIUM,"PERDANA EMERALD CONDOMINIUM, PETALING",138,3.164603,101.6092238,27.61539722
KONDOMINIUM,"PERDANA EMERALD SERVICES APARTMENT, PETALING",103,3.164603,101.6092238,24.63738267
KONDOMINIUM,"PERDANA EXCLUSIVE CONDOMINIUM, PETALING",465,3.1669518,101.6060425,30.61051008
KONDOMINIUM,"PERDANA VIEW CONDOMINIUM, PETALING",62,3.1707583,101.6023575,29.14841188
KONDOMINIUM,"PERMAI RIA CONDOMINIUM, KUALA LUMPUR",76,3.2064475,101.6756555,35.7188762
KONDOMINIUM,"PETALING INDAH, KUALA LUMPUR",263,3.0670457,101.704337,39.47287281
KONDOMINIUM,"PINGGIRAN KIARA, KUALA LUMPUR",34,3.15228,101.63137,33.0487281
KONDOMINIUM,"PJ 8, PETALING",171,3.1014086,101.6398219,17.19462166
KONDOMINIUM,"PJS 11 BANDAR SUNWAY, PETALING",432,3.0683743,101.6024829,31.09761783
KONDOMINIUM,"PLATINIUM LAKE CONDO PV 16, KUALA LUMPUR",166,3.2017306,101.7170504,25.18523169
KONDOMINIUM,"PLATINIUM LAKE CONDO PV20, KUALA LUMPUR",129,3.1989741,101.7216554,5.750124074
KONDOMINIUM,"PLATINUM HILL CONDO PV2, KUALA LUMPUR",193,3.2241758,101.7288235,15.21804572
KONDOMINIUM,"PLATINUM HILL CONDO PV3, KUALA LUMPUR",63,3.223922,101.7289835,26.29789978
KONDOMINIUM,"PLATINUM HILL CONDO PV5, KUALA LUMPUR",102,3.2230191,101.7286278,30.05674119
KONDOMINIUM,"PLATINUM HILL CONDO PV6, KUALA LUMPUR",78,3.2219773,101.7307552,23.55617879
KONDOMINIUM,"PLATINUM HILL CONDO PV8, KUALA LUMPUR",163,3.2217075,101.7298616,31.22449254
KONDOMINIUM,"PLATINUM LAKE CONDO PV10, KUALA LUMPUR",182,3.2033088,101.7153629,30.02606305
KONDOMINIUM,"PLATINUM LAKE CONDO PV12, KUALA LUMPUR",193,3.2065495,101.7182762,26.21098233
KONDOMINIUM,"PLATINUM LAKE CONDO PV15, KUALA LUMPUR",169,3.202161,101.7162593,17.31964816
KONDOMINIUM,"PLATINUM LAKE PV13, KUALA LUMPUR",386,3.2017275,101.7150898,26.59447522
KONDOMINIUM,"PRIMA DAMANSARA KUALA LUMPUR, KUALA LUMPUR",67,3.159726,101.6602472,21.48644151
KONDOMINIUM,"PRIMA DUTA CONDOMINIUM, KUALA LUMPUR",166,3.181204,101.6609969,29.05881172
KONDOMINIUM,"PRIMA MIDAH HEIGHTS, KUALA LUMPUR",188,3.1033835,101.7277365,28.69374883
KONDOMINIUM,"PRIMA RIA APARTMENT, KUALA LUMPUR",35,3.180103,101.6594921,36.33243219
KONDOMINIUM,"PRIMA U1, PETALING",52,3.0783388,101.5563621,7.85585261
KONDOMINIUM,"PUDU IMPIAN 2 VILA TROPIKA, KUALA LUMPUR",62,3.1185457,101.7308753,34.30075039
KONDOMINIUM,"PUNCAK DESA, GOMBAK",220,3.2104414,101.629208,23.39747068
KONDOMINIUM,"PUNCAK NUSA KELANA, PETALING",193,3.1123419,101.5801648,31.53933927
KONDOMINIUM,"PUNCAK PRIMA SERI HARTAMAS, KUALA LUMPUR",195,3.1644,101.6587501,26.16050953
KONDOMINIUM,"PUNCAK SERI KELANA CONDOMINIUM, PETALING",245,3.1112239,101.5812329,33.77981253
KONDOMINIUM,"PUNCAK UKAY (UKAY HEIGHTS), GOMBAK",12,3.169575,101.7571028,1.123349803
KONDOMINIUM,"PURI AIYU CONDOMINIUM, PETALING",274,3.0713836,101.5548924,31.3534221
KONDOMINIUM,"PUTRA COURT CONDO (STRATA), KUALA LUMPUR",47,3.168678,101.695307,40.89504841
KONDOMINIUM,"PUTRA INTAN CONDOMINIUM, SEPANG",114,2.8637829,101.6796624,34.78066054
KONDOMINIUM,"PUTRAJAYA PRECINT 11, PUTRAJAYA",24,2.958881,101.678756,36.85246387
KONDOMINIUM,"PUTRAJAYA PRESINT 11, PUTRAJAYA",10,2.958881,101.678756,10.67026919
KONDOMINIUM,"PUTRAJAYA PRESINT 15, PUTRAJAYA",91,2.93643,101.7170251,-15.09731134
KONDOMINIUM,"PUTRA VILLA CONDOMINIUM, KUALA LUMPUR",169,3.22839,101.7251708,29.09061866
KONDOMINIUM,"REGINA USJ 1, PETALING",60,3.052378,101.59941,-4.141448054
KONDOMINIUM,"RESIDENCE 8, KUALA LUMPUR",112,3.0756515,101.6640024,20.42046257
KONDOMINIUM,"RESIDENSI 22 MONT KIARA, KUALA LUMPUR",11,NA,NA,4.571487819
KONDOMINIUM,"RESIDENSI DESA, KUALA LUMPUR",95,3.0813131,101.6892174,11.37449009
KONDOMINIUM,"RESIDENSI MUTIARA CONDOMINIUM, KUALA LUMPUR",103,3.128842,101.6824586,24.68718174
KONDOMINIUM,"RESIDENSI UNGGUL/ FIRST RESIDENCE, KUALA LUMPUR",219,3.2081035,101.6482789,26.33140903
KONDOMINIUM,"RESIDENSI VYNE SUNGAI BESI, KUALA LUMPUR",14,3.0918631,101.6986487,-214.1473314
KONDOMINIUM,"RIANA GREEN EAST KL, KUALA LUMPUR",270,3.1960825,101.7403039,25.57229036
KONDOMINIUM,"RIANA GREEN, PETALING",936,3.1375262,101.5981105,29.01817333
KONDOMINIUM,"RIMBA RESIDEN, PETALING",20,3.0357592,101.6354549,-17.55611224
KONDOMINIUM,"RITZE PERDANA 1 SERVICE APT, PETALING",130,3.1655542,101.6046626,26.67315467
KONDOMINIUM,"RITZE PERDANA DAMANSARA PERDANA, PETALING",577,3.1666111,101.6050679,31.89685077
KONDOMINIUM,"RIVERCITY CONDOMINIUM, KUALA LUMPUR",309,3.1801042,101.6813827,26.15473908
KONDOMINIUM,"ROBSON CONDOMINIUM, KUALA LUMPUR",135,3.1215094,101.6837476,32.03582792
KONDOMINIUM,"ROBSON HEIGHTS, KUALA LUMPUR",43,3.122003,101.6883911,23.2073991
KONDOMINIUM,"ROSVILLA CONDOMINIUM, KUALA LUMPUR",113,3.1788291,101.6469783,25.02249606
KONDOMINIUM,"SANG SURIA CONDOMINIUM, KUALA LUMPUR",213,3.18709,101.6829538,20.30115158
KONDOMINIUM,"SASTRA U THANT CONDOMINIUM, KUALA LUMPUR",15,3.1581909,101.7259835,-8.368990306
KONDOMINIUM,"SAUJANA MELAWATI, GOMBAK",53,3.2174051,101.7590887,33.7701194
KONDOMINIUM,"SAUJANA SUBANG, PETALING",434,3.108514,101.5761211,26.96182676
KONDOMINIUM,"SAVANNA 2 BUKIT JALIL CONDOMINIUM, KUALA LUMPUR",22,3.0566409,101.6874958,34.12002671
KONDOMINIUM,"SAVANNA BUKIT JALIL CONDOMINIUM, KUALA LUMPUR",451,3.0566409,101.6874958,23.8288153
KONDOMINIUM,"SEGAR COURT APARTMENT, KUALA LUMPUR",25,3.1381129,101.6869939,36.14659021
KONDOMINIUM,"SEGAR VIEW CONDOMINIUM, KUALA LUMPUR",40,3.092045,101.7434909,34.3981725
KONDOMINIUM,"SEK 11 PETALING JAYA, PETALING",97,3.111783,101.646371,33.90813234
KONDOMINIUM,"SEK 12 PETALING JAYA, PETALING",96,3.11322,101.64492,31.27600146
KONDOMINIUM,"SEK 14 PETALING JAYA, PETALING",226,3.1066882,101.6314212,29.18818081
KONDOMINIUM,"SEK 16 ASTANA D'SARA/DESA PESONA, PETALING",74,51.1605227,71.4703558,28.90986123
KONDOMINIUM,"SEK 16 PETALING JAYA, PETALING",398,3.123992,101.6437702,28.36377738
KONDOMINIUM,"SEK 16 PRIMA 16 CONDOMINIUM, PETALING",17,3.1250492,101.6407449,35.05310756
KONDOMINIUM,"SEK 16 TIARA CONDOMINIUM, PETALING",18,3.1251255,101.63887,30.36328127
KONDOMINIUM,"SEK 17 PETALING JAYA, PETALING",183,3.1238708,101.6342658,32.03622355
KONDOMINIUM,"SEK 19 PJ (JASMINE TOWERS KONDO), PETALING",193,3.1249612,101.6270601,34.68055931
KONDOMINIUM,"SEK 22 PETALING JAYA, PETALING",105,3.10164,101.623185,30.06472257
KONDOMINIUM,"SEK 51A PETALING JAYA, PETALING",278,3.0968309,101.6335714,42.12883674
KONDOMINIUM,"SEK 52 PETALING JAYA, PETALING",102,3.103714,101.646873,20.75368115
KONDOMINIUM,"SEK 5 PETALING JAYA, PETALING",360,3.082985,101.515766,27.94528976
KONDOMINIUM,"SEK 8 PETALING JAYA, PETALING",17,3.0978248,101.6392806,43.03846947
KONDOMINIUM,"SEK 9 SHAH ALAM, PETALING",408,3.08333,101.527614,33.49194674
KONDOMINIUM,"SEKSYEN 10 KOTA DAMANSARA, PETALING",98,3.162741,101.583833,26.88665471
KONDOMINIUM,"SELAYANG POINT, GOMBAK",131,3.2406796,101.6497732,28.19523932
KONDOMINIUM,"SENI MONT KIARA, KUALA LUMPUR",329,3.170816,101.6594856,6.762860086
KONDOMINIUM,"SENTUL UTAMA CONDOMINIUM, KUALA LUMPUR",353,3.1978581,101.6982659,32.37183801
KONDOMINIUM,"SEPUTIH PERMAI CONDOMINIUM, KUALA LUMPUR",55,3.1215953,101.6823339,28.89669117
KONDOMINIUM,"SERAI BUKIT BANDARAYA, KUALA LUMPUR",12,NA,NA,-15.41312784
KONDOMINIUM,"SERAI SAUJANA, PETALING",39,3.106978,101.579355,21.92561583
KONDOMINIUM,"SERAI SAUJANA SAUJANA RESORT, PETALING",50,3.1105291,101.5741725,21.50084495
KONDOMINIUM,"SERDANG PERDANA (CHCC), PETALING",464,3.0366487,101.7076765,23.0981917
KONDOMINIUM,"SERI ALAM CONDOMINIUM, PETALING",10,3.0827605,101.5371495,450.1640644
KONDOMINIUM,"SERI ALAM KONDOMIUM, PETALING",14,3.082898,101.537255,64.74708486
KONDOMINIUM,"SERI AMPANG HILIR RESIDENCES, KUALA LUMPUR",16,3.1582017,101.735914,-6.421104079
KONDOMINIUM,"SERI AYU CONDOMINIUM, KUALA LUMPUR",71,3.1788037,101.7455525,32.42603967
KONDOMINIUM,"SERI BUKIT PERSEKUTUAN, KUALA LUMPUR",42,3.1374131,101.683389,14.29561591
KONDOMINIUM,"SERI BUKIT TUNKU, KUALA LUMPUR",48,3.1655015,101.6899631,19.54711453
KONDOMINIUM,"SERI DESA, KUALA LUMPUR",228,3.0866867,101.6891847,36.0277184
KONDOMINIUM,"SERI DUTA I & II, KUALA LUMPUR",148,3.156727,101.673785,22.57232295
KONDOMINIUM,"SERI EMAS CONDOMINIUM, KUALA LUMPUR",137,3.1422614,101.7042052,18.73754515
KONDOMINIUM,"SERI IMPIAN CONDOMINIUM, KUALA LUMPUR",151,3.1289532,101.6813019,35.00978061
KONDOMINIUM,"SERI KASTURINA, KUALA LUMPUR",45,3.1391879,101.663294,28.2181412
KONDOMINIUM,"SERI KENNY CONDOMINIUM, KUALA LUMPUR",53,3.1642237,101.6890553,16.83695745
KONDOMINIUM,"SERI KIA PENG, KUALA LUMPUR",38,3.151231,101.7144509,6.978217625
KONDOMINIUM,"SERI KUCHAI, KUALA LUMPUR",21,3.089683,101.687828,-27.59468593
KONDOMINIUM,"SERI LANGIT CONDOMINIUM, KUALA LUMPUR",26,3.1181643,101.6822655,7.080538455
KONDOMINIUM,"SERI LOJING, KUALA LUMPUR",69,3.188038,101.7387428,27.48455446
KONDOMINIUM,"SERI MAYA, GOMBAK",801,3.1748853,101.7348616,20.78710488
KONDOMINIUM,"SERI MURNI CONDOMINIUM, KUALA LUMPUR",103,3.1483939,101.6743786,19.38013673
KONDOMINIUM,"SERINGIN RESIDENCES, KUALA LUMPUR",204,3.077022,101.6868314,12.37379691
KONDOMINIUM,"SERIN RESIDENCY, SEPANG",19,2.9162007,101.6457641,-53.44101852
KONDOMINIUM,"SERI PELANGI CONDOMINIUM, KUALA LUMPUR",216,3.196597,101.7123223,32.72768632
KONDOMINIUM,"SERI PENAGA, KUALA LUMPUR",187,3.1416724,101.6656391,23.85106429
KONDOMINIUM,"SERI PUTERI CONDOMINIUM, KUALA LUMPUR",62,3.1116777,101.7148502,30.99294998
KONDOMINIUM,"SERI PUTRAMAS III (ROYAL REGENT), KUALA LUMPUR",115,3.1791608,101.6747013,0.409872297
KONDOMINIUM,"SERI PUTRAMAS II, KUALA LUMPUR",485,3.1805086,101.674596,28.49364782
KONDOMINIUM,"SERI PUTRAMAS, KUALA LUMPUR",835,3.1814602,101.67272,29.7563324
KONDOMINIUM,"SERI RAJA CHULAN, KUALA LUMPUR",44,3.148347,101.7068749,21.47142015
KONDOMINIUM,"SERI RIANA, KUALA LUMPUR",56,3.1962094,101.7399271,29.87136971
KONDOMINIUM,"SERI SE EKAR CONDOMINIUM, KUALA LUMPUR",10,3.154265,101.728332,19.70352094
KONDOMINIUM,"SERI SUAJAYA CONDOMINIUM, KUALA LUMPUR",257,3.2000353,101.6911627,35.19371312
KONDOMINIUM,"SERI TITIWANGSA CONDOMINIUM, KUALA LUMPUR",29,3.182874,101.7027601,19.31588172
KONDOMINIUM,"SERI WANGSARIA, KUALA LUMPUR",65,3.1351447,101.6653307,29.2584833
KONDOMINIUM,"SETAPAK GREEN CONDOMINIUM, KUALA LUMPUR",169,3.1949901,101.7068738,14.58425487
KONDOMINIUM,"SETAPAK RIA, KUALA LUMPUR",264,3.1936023,101.7137177,35.68006772
KONDOMINIUM,"SETIAWALK, PETALING",143,3.0314109,101.6168578,25.28943423
KONDOMINIUM,"SHAHZAN COURT, KUALA LUMPUR",36,3.1615074,101.7375019,30.94635178
KONDOMINIUM,"SHANG VILLA, PETALING",58,3.0965795,101.5929177,34.01052009
KONDOMINIUM,"SHANG VILLA SS 7, PETALING",24,3.0965795,101.5929177,53.88038338
KONDOMINIUM,"SIERRA RESIDENCY, PETALING",175,3.0382471,101.6365156,31.90240915
KONDOMINIUM,"SOUTH CITY SERI KEMBANGAN, PETALING",239,3.0287583,101.7093203,36.43118346
KONDOMINIUM,"SS 12 SUBANG JAYA, PETALING",384,3.078872,101.594768,29.7115647
KONDOMINIUM,"SS 20 DAMANSARA UTAMA, PETALING",340,3.1355508,101.6290227,30.48788187
KONDOMINIUM,"SS 25 MUTIARA ORIENTAL CONDOMINIUM, PETALING",242,3.1140805,101.599025,32.76540979
KONDOMINIUM,"SS 2 PETALING JAYA, PETALING",452,3.12026,101.6222681,31.20651146
KONDOMINIUM,"SS 6 PETALING JAYA, PETALING",94,3.097914,101.6027579,24.79277326
KONDOMINIUM,"SS 7 PETALING JAYA, PETALING",1032,3.09733,101.59722,30.18533304
KONDOMINIUM,"STERLING CONDOMINIUM, PETALING",79,3.100965,101.5916903,28.51704315
KONDOMINIUM,"STONOR PARK CONDOMINIUM, KUALA LUMPUR",48,3.1539478,101.7178687,-6.171719778
KONDOMINIUM,"SUASANA BANGSAR CONDOMINIUM, KUALA LUMPUR",102,3.1233431,101.6716117,8.394620322
KONDOMINIUM,"SUASANA LUMAYAN CONDO (CASA IMPIAN), KUALA LUMPUR",148,3.0962514,101.7173136,-5.603815188
KONDOMINIUM,"SUASANA SENTRAL, KUALA LUMPUR",279,3.1313882,101.6841041,19.1105124
KONDOMINIUM,"SUASANA SENTRAL LOFT CONDOMINIUM, KUALA LUMPUR",486,3.1313882,101.6841041,22.62260916
KONDOMINIUM,"SUBANG ANDAMAN (INDAH ALAM), PETALING",95,3.0698496,101.555447,5.258037492
KONDOMINIUM,"SUBANG ANDAMAN, PETALING",36,3.0552522,101.5499139,36.1829653
KONDOMINIUM,"SUBANG OLIVES RESIDENCE, PETALING",164,3.0803597,101.5739238,10.77697279
KONDOMINIUM,"SUBANG SOHO (ONE SOHO), PETALING",46,3.079051,101.572479,16.8318751
KONDOMINIUM,"SUNWAY DAMANSARA, PETALING",277,3.1497706,101.5996135,28.40561433
KONDOMINIUM,"SUNWAY SOUTH QUAY, PETALING",37,3.0623759,101.6078765,10.36999075
KONDOMINIUM,"SUNWAY VIVALDI, KUALA LUMPUR",47,3.1642233,101.6472366,2.651524789
KONDOMINIUM,"SURIA JELATEK RESIDENCE, KUALA LUMPUR",156,3.163101,101.7353886,24.33950665
KONDOMINIUM,"SURIAN CONDOMINIUM MUTIARA DAMANSARA, PETALING",325,3.1558499,101.6049652,27.64885508
KONDOMINIUM,"SURIAN WANGI CONDOMINIUM, KUALA LUMPUR",461,3.1558499,101.6049652,42.08947086
KONDOMINIUM,"SUTERA MAYA, KUALA LUMPUR",55,3.0721861,101.6571588,19.30250358
KONDOMINIUM,"SUTERA RESIDENCES, ULU LANGAT",45,3.0111631,101.7604672,8.772480359
KONDOMINIUM,"SUTRAMAS, KUALA LUMPUR",129,3.1805046,101.6551007,18.45444631
KONDOMINIUM,"SYMPHONY HEIGHTS, GOMBAK",298,3.2332503,101.6752951,24.71412829
KONDOMINIUM,"TAMAN AMPANG HILIR, ULU LANGAT",96,3.1580752,101.7384594,34.45603414
KONDOMINIUM,"TAMAN BERJAYA BARU, ULU LANGAT",108,2.98525,101.781927,35.24884599
KONDOMINIUM,"TAMAN BUKIT IDAMAN, GOMBAK",462,3.247494,101.6426981,31.77180954
KONDOMINIUM,"TAMAN BUKIT JAYA (BUKIT ANTARABANGSA), GOMBAK",16,3.182705,101.77101,38.36607622
KONDOMINIUM,"TAMAN BUKIT KENANGAN, ULU LANGAT",29,2.9847137,101.8125639,30.97772207
KONDOMINIUM,"TAMAN BUKIT MAYANG MAS, PETALING",13,3.124727,101.5957328,41.76622055
KONDOMINIUM,"TAMAN BUKIT MEWAH (BUKIT ANTARABANGSA), GOMBAK",36,3.18793,101.7732301,37.82578177
KONDOMINIUM,"TAMAN BUKIT MEWAH, ULU LANGAT",85,2.980397,101.8018591,34.94193751
KONDOMINIUM,"TAMAN BUKIT PANDAN, ULU LANGAT",77,3.1055199,101.7534301,31.23010747
KONDOMINIUM,"TAMAN BUKIT RAHMAN PUTRA PETALING, PETALING",159,3.216821,101.5603229,38.53606611
KONDOMINIUM,"TAMAN CAHAYA (AMPANG), ULU LANGAT",80,3.142876,101.7546908,31.87685819
KONDOMINIUM,"TAMAN CAHAYA INDAH, ULU LANGAT",45,3.140956,101.7589741,36.62624681
KONDOMINIUM,"TAMAN CEMPAKA ULU LANGAT, ULU LANGAT",258,3.137759,101.7497272,28.30151406
KONDOMINIUM,"TAMAN DAGANG JAYA, ULU LANGAT",87,3.135179,101.7775012,20.05898465
KONDOMINIUM,"TAMAN DATOK AHMAD RAZALI, ULU LANGAT",298,3.156748,101.7520628,29.68360812
KONDOMINIUM,"TAMAN DESA MILLENIUM, PETALING",43,3.0033055,101.6015291,28.85326856
KONDOMINIUM,"TAMAN DESARIA, PETALING",30,3.078684,101.6201891,47.09382313
KONDOMINIUM,"TAMAN DESA UKAY (UKAY HEIGHT), GOMBAK",10,3.166496,101.7558151,17.34224786
KONDOMINIUM,"TAMAN DUTA SURIA, ULU LANGAT",13,3.15277,101.7495731,-134.7403477
KONDOMINIUM,"TAMAN KELAB UKAY (BUKIT ANTARABANGSA), GOMBAK",42,3.190653,101.7707281,24.59698666
KONDOMINIUM,"TAMAN MELATI INDAH, GOMBAK",33,3.216879,101.7622812,31.91758617
KONDOMINIUM,"TAMAN MELATI UTAMA CONDOMINIUM, KUALA LUMPUR",494,3.2217075,101.7298616,26.3342553
KONDOMINIUM,"TAMAN MIHARJA, KUALA LUMPUR",291,3.123248,101.7219352,39.68278834
KONDOMINIUM,"TAMAN NIRWANA (D'PINES), ULU LANGAT",36,3.1413052,101.7505245,-2.79795087
KONDOMINIUM,"TAMAN NIRWANA, ULU LANGAT",190,3.146657,101.7538589,28.59655036
KONDOMINIUM,"TAMAN PANDAN MEWAH, ULU LANGAT",556,3.128024,101.765479,34.82178286
KONDOMINIUM,"TAMAN PINGGIRAN CHERAS, ULU LANGAT",251,3.1119947,101.7518319,30.08215477
KONDOMINIUM,"TAMAN PUCHONG PRIMA, PETALING",450,2.999424,101.59645,30.67876064
KONDOMINIUM,"TAMAN PUTRA INDAH, PETALING",130,3.0451014,101.701848,34.22880698
KONDOMINIUM,"TAMAN PUTRA PRIMA, SEPANG",32,2.9733142,101.5901833,-6.353714643
KONDOMINIUM,"TAMAN PUTRA SULAIMAN, ULU LANGAT",233,3.150537,101.7485111,32.62936115
KONDOMINIUM,"TAMAN RAINTREE, GOMBAK",305,3.244214,101.6808649,34.85292371
KONDOMINIUM,"TAMAN SEGAR APT (CHERAS HEIGHTS), KUALA LUMPUR",48,3.095251,101.746257,1.92311716
KONDOMINIUM,"TAMAN SENTOSA, ULU LANGAT",38,2.993284,101.8069031,35.38092614
KONDOMINIUM,"TAMAN SERI AMPANG HILIR/ANGSANA HILIR, ULU LANGAT",243,3.1490135,101.7412473,37.53701822
KONDOMINIUM,"TAMAN SERI CENDEKIA (TAMAN CONNAUGHT), KUALA LUMPUR",188,3.0841108,101.7320198,35.86611608
KONDOMINIUM,"TAMAN SERI KENARI, ULU LANGAT",84,2.992054,101.7695099,36.37133531
KONDOMINIUM,"TAMAN SERI MANJA, PETALING",168,3.075213,101.6469241,27.3570615
KONDOMINIUM,"TAMAN TERATAI MEWAH, KUALA LUMPUR",199,3.2002236,101.7107436,36.87278406
KONDOMINIUM,"TAMAN TUN ABDUL RAZAK, GOMBAK",305,3.1658453,101.763735,28.87253885
KONDOMINIUM,"TAMAN VILLAMAS, GOMBAK",65,3.2085536,101.5793932,34.44441099
KONDOMINIUM,"TARA CONDOMINIUM, KUALA LUMPUR",45,3.157934,101.7373421,6.219788851
KONDOMINIUM,"TARAGON YAP KWAN SENG, KUALA LUMPUR",28,3.163263,101.715664,9.658553655
KONDOMINIUM,"TAR VILLA APARTMENT, KUALA LUMPUR",43,3.2082956,101.729299,33.94914141
KONDOMINIUM,"TEMPLER IMPIAN, GOMBAK",40,3.3034798,101.6451115,38.95160198
KONDOMINIUM,"THE AVARE, KUALA LUMPUR",32,3.1556036,101.7203444,-23.38707601
KONDOMINIUM,"THE BINJAI ON THE PARK, KUALA LUMPUR",40,3.1548107,101.717765,11.18868578
